name	number_unique_genes	number_multiple_genes	number_multiple_unique_genes	number_missing_genes	list_unique_genes	list_multiple_genes	list_multiple_unique_genes	list_missing_genes
METABAT__197-contigs	111	1	0	8	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00392,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382		TIGR00029,TIGR00054,TIGR00362,TIGR00396,TIGR00663,TIGR01029,TIGR01128,TIGR02386
METABAT__199-contigs	119	1	0	0	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00382		
METABAT__2-contigs	102	8	0	10	PF00380.14,PF00410.14,PF01025.14,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00615,TIGR00634,TIGR00643,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	PF00466.15,TIGR00116,TIGR00382,TIGR00631,TIGR00635,TIGR01011,TIGR01169,TIGR02013		TIGR00138,TIGR00362,TIGR00436,TIGR00445,TIGR00580,TIGR00663,TIGR00967,TIGR01059,TIGR01063,TIGR02397
METABAT__202-contigs	83	5	0	32	PF00380.14,PF00410.14,PF00466.15,PF02576.12,PF03726.9,TIGR00019,TIGR00020,TIGR00029,TIGR00061,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00928,TIGR01009,TIGR01017,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01063,TIGR01066,TIGR01079,TIGR01082,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01391,TIGR01393,TIGR01394,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02191,TIGR02350,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03723,TIGR03953	PF01025.14,TIGR00043,TIGR00115,TIGR00396,TIGR01510		TIGR00006,TIGR00054,TIGR00059,TIGR00064,TIGR00065,TIGR00088,TIGR00116,TIGR00392,TIGR00442,TIGR00445,TIGR00580,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01011,TIGR01021,TIGR01029,TIGR01071,TIGR01087,TIGR01302,TIGR01632,TIGR02027,TIGR02075,TIGR02273,TIGR02386,TIGR03632,TIGR03654,TIGR03725
METABAT__203-contigs	77	0	0	43	PF00380.14,PF00466.15,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00186,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00396,TIGR00416,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00460,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR01011,TIGR01029,TIGR01039,TIGR01059,TIGR01066,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01169,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02191,TIGR02273,TIGR02386,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03723			PF00410.14,PF01025.14,TIGR00059,TIGR00084,TIGR00086,TIGR00115,TIGR00168,TIGR00194,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00456,TIGR00459,TIGR00468,TIGR00472,TIGR00580,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00717,TIGR00928,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01032,TIGR01044,TIGR01063,TIGR01071,TIGR01079,TIGR01164,TIGR01171,TIGR01951,TIGR02027,TIGR02350,TIGR02397,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953
METABAT__206-contigs	103	2	0	15	PF00380.14,PF00410.14,PF01025.14,PF02576.12,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00928,TIGR00959,TIGR00963,TIGR00967,TIGR01011,TIGR01017,TIGR01021,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03654,TIGR03723,TIGR03725	TIGR00344,TIGR00382	PF00466.15,PF03726.9,TIGR00054,TIGR00065,TIGR00922,TIGR00964,TIGR01009,TIGR01029,TIGR01044,TIGR01164,TIGR01169,TIGR01171,TIGR01632,TIGR03625,TIGR03953
METABAT__207-contigs	105	4	0	11	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01017,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03632,TIGR03654,TIGR03723,TIGR03725,TIGR03953	PF02576.12,TIGR00054,TIGR00382,TIGR01063		TIGR00064,TIGR00088,TIGR00138,TIGR00186,TIGR00416,TIGR00631,TIGR00634,TIGR00959,TIGR00963,TIGR02191,TIGR02273
METABAT__209-contigs	85	2	0	33	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF03726.9,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00065,TIGR00082,TIGR00083,TIGR00086,TIGR00088,TIGR00092,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00496,TIGR00539,TIGR00580,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00922,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01032,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01082,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR02012,TIGR02075,TIGR02191,TIGR02273,TIGR03594,TIGR03632,TIGR03654,TIGR03723,TIGR03953	TIGR00084,TIGR02397		PF02576.12,TIGR00019,TIGR00059,TIGR00061,TIGR00064,TIGR00090,TIGR00095,TIGR00250,TIGR00382,TIGR00420,TIGR00435,TIGR00459,TIGR00487,TIGR00593,TIGR00755,TIGR00810,TIGR00928,TIGR01017,TIGR01029,TIGR01039,TIGR01059,TIGR01063,TIGR01146,TIGR01953,TIGR02013,TIGR02027,TIGR02350,TIGR02386,TIGR02432,TIGR02729,TIGR03263,TIGR03625,TIGR03725
METABAT__21-contigs	35	0	0	85	PF00380.14,PF00410.14,PF01025.14,TIGR00059,TIGR00086,TIGR00138,TIGR00362,TIGR00416,TIGR00460,TIGR00539,TIGR00634,TIGR00643,TIGR00663,TIGR00967,TIGR01009,TIGR01017,TIGR01021,TIGR01039,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01146,TIGR01164,TIGR01171,TIGR01394,TIGR01951,TIGR02027,TIGR02350,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03953			PF00466.15,PF02576.12,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00382,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR01011,TIGR01029,TIGR01032,TIGR01063,TIGR01082,TIGR01087,TIGR01128,TIGR01169,TIGR01302,TIGR01391,TIGR01393,TIGR01510,TIGR01632,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02191,TIGR02273,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03594,TIGR03723,TIGR03725
METABAT__211-contigs	76	10	0	34	PF00380.14,PF00410.14,PF00466.15,PF02576.12,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00082,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00168,TIGR00186,TIGR00250,TIGR00344,TIGR00362,TIGR00382,TIGR00392,TIGR00398,TIGR00420,TIGR00431,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00580,TIGR00615,TIGR00631,TIGR00643,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01029,TIGR01032,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01164,TIGR01169,TIGR01393,TIGR01632,TIGR01953,TIGR02013,TIGR02191,TIGR02273,TIGR02386,TIGR02397,TIGR03263,TIGR03594,TIGR03654,TIGR03723,TIGR03725	TIGR00065,TIGR00166,TIGR00396,TIGR00414,TIGR00459,TIGR01082,TIGR01391,TIGR01510,TIGR02012,TIGR02729		PF01025.14,PF03726.9,TIGR00054,TIGR00064,TIGR00083,TIGR00084,TIGR00086,TIGR00138,TIGR00158,TIGR00194,TIGR00337,TIGR00416,TIGR00435,TIGR00539,TIGR00593,TIGR00634,TIGR00635,TIGR00717,TIGR00959,TIGR01017,TIGR01039,TIGR01063,TIGR01146,TIGR01171,TIGR01302,TIGR01394,TIGR01951,TIGR02027,TIGR02075,TIGR02350,TIGR02432,TIGR03625,TIGR03632,TIGR03953
METABAT__218-contigs	106	5	0	9	PF00380.14,PF00410.14,PF00466.15,PF01025.14,PF03726.9,TIGR00006,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00059,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00092,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00186,TIGR00194,TIGR00250,TIGR00337,TIGR00362,TIGR00392,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01029,TIGR01032,TIGR01039,TIGR01044,TIGR01059,TIGR01066,TIGR01071,TIGR01079,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02027,TIGR02075,TIGR02191,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03654,TIGR03723,TIGR03953TIGR00344,TIGR00382,TIGR01017,TIGR01082,TIGR03632		PF02576.12,TIGR00061,TIGR00138,TIGR00416,TIGR00436,TIGR00634,TIGR01063,TIGR02273,TIGR03725
METABAT__22-contigs	55	11	0	54	PF00410.14,TIGR00006,TIGR00020,TIGR00043,TIGR00064,TIGR00065,TIGR00084,TIGR00086,TIGR00092,TIGR00095,TIGR00116,TIGR00138,TIGR00186,TIGR00337,TIGR00344,TIGR00382,TIGR00435,TIGR00442,TIGR00456,TIGR00459,TIGR00496,TIGR00539,TIGR00580,TIGR00593,TIGR00635,TIGR00663,TIGR00755,TIGR00810,TIGR00922,TIGR00964,TIGR00967,TIGR01009,TIGR01021,TIGR01029,TIGR01039,TIGR01044,TIGR01059,TIGR01071,TIGR01079,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01391,TIGR01510,TIGR01632,TIGR01953,TIGR02012,TIGR02075,TIGR02191,TIGR02273,TIGR02397,TIGR03263,TIGR03625,TIGR03654	PF01025.14,TIGR00362,TIGR00398,TIGR00460,TIGR00631,TIGR00959,TIGR01393,TIGR01394,TIGR02350,TIGR02729,TIGR03723	PF00380.14,PF00466.15,PF02576.12,PF03726.9,TIGR00019,TIGR00029,TIGR00054,TIGR00059,TIGR00061,TIGR00082,TIGR00083,TIGR00088,TIGR00090,TIGR00115,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00392,TIGR00396,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00436,TIGR00445,TIGR00468,TIGR00472,TIGR00487,TIGR00615,TIGR00634,TIGR00643,TIGR00717,TIGR00928,TIGR00963,TIGR01011,TIGR01017,TIGR01032,TIGR01063,TIGR01066,TIGR01082,TIGR01087,TIGR01169,TIGR01302,TIGR01951,TIGR02013,TIGR02027,TIGR02386,TIGR02432,TIGR03594,TIGR03632,TIGR03725,TIGR03953
METABAT__223-contigs	45	0	0	75	PF00380.14,PF00410.14,PF01025.14,PF02576.12,TIGR00019,TIGR00054,TIGR00090,TIGR00116,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00362,TIGR00398,TIGR00420,TIGR00459,TIGR00539,TIGR00580,TIGR00593,TIGR00615,TIGR00631,TIGR00810,TIGR00963,TIGR00967,TIGR01009,TIGR01011,TIGR01021,TIGR01044,TIGR01059,TIGR01071,TIGR01079,TIGR01146,TIGR01164,TIGR01393,TIGR02012,TIGR02013,TIGR02397,TIGR02729,TIGR03263,TIGR03594,TIGR03632,TIGR03654,TIGR03725			PF00466.15,PF03726.9,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00059,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00092,TIGR00095,TIGR00115,TIGR00138,TIGR00186,TIGR00344,TIGR00382,TIGR00392,TIGR00396,TIGR00414,TIGR00416,TIGR00431,TIGR00435,TIGR00436,TIGR00442,TIGR00445,TIGR00456,TIGR00460,TIGR00468,TIGR00472,TIGR00487,TIGR00496,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR01017,TIGR01029,TIGR01032,TIGR01039,TIGR01063,TIGR01066,TIGR01082,TIGR01087,TIGR01128,TIGR01169,TIGR01171,TIGR01302,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02027,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02432,TIGR03625,TIGR03723,TIGR03953
METABAT__224-contigs	65	1	0	54	PF00380.14,PF00410.14,PF01025.14,PF02576.12,TIGR00020,TIGR00043,TIGR00061,TIGR00082,TIGR00084,TIGR00086,TIGR00088,TIGR00092,TIGR00095,TIGR00115,TIGR00158,TIGR00168,TIGR00186,TIGR00194,TIGR00344,TIGR00382,TIGR00392,TIGR00416,TIGR00431,TIGR00436,TIGR00445,TIGR00456,TIGR00459,TIGR00472,TIGR00593,TIGR00615,TIGR00643,TIGR00922,TIGR00928,TIGR00959,TIGR00964,TIGR01009,TIGR01011,TIGR01029,TIGR01032,TIGR01044,TIGR01063,TIGR01066,TIGR01079,TIGR01082,TIGR01087,TIGR01146,TIGR01164,TIGR01169,TIGR01171,TIGR01302,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02191,TIGR02350,TIGR02432,TIGR03263,TIGR03594,TIGR03625,TIGR03654,TIGR03723,TIGR03725,TIGR03953	TIGR00054		PF00466.15,PF03726.9,TIGR00006,TIGR00019,TIGR00029,TIGR00059,TIGR00064,TIGR00065,TIGR00083,TIGR00090,TIGR00116,TIGR00138,TIGR00166,TIGR00250,TIGR00337,TIGR00362,TIGR00396,TIGR00398,TIGR00414,TIGR00420,TIGR00435,TIGR00442,TIGR00460,TIGR00468,TIGR00487,TIGR00496,TIGR00539,TIGR00580,TIGR00631,TIGR00634,TIGR00635,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00963,TIGR00967,TIGR01017,TIGR01021,TIGR01039,TIGR01059,TIGR01071,TIGR01128,TIGR01391,TIGR01393,TIGR01394,TIGR02013,TIGR02027,TIGR02075,TIGR02273,TIGR02386,TIGR02397,TIGR02729,TIGR03632
METABAT__225-contigs	42	3	0	75	PF00380.14,PF00410.14,PF03726.9,TIGR00006,TIGR00059,TIGR00065,TIGR00092,TIGR00186,TIGR00382,TIGR00396,TIGR00398,TIGR00436,TIGR00456,TIGR00459,TIGR00472,TIGR00496,TIGR00615,TIGR01009,TIGR01017,TIGR01021,TIGR01029,TIGR01044,TIGR01066,TIGR01071,TIGR01079,TIGR01128,TIGR01164,TIGR01171,TIGR01302,TIGR01393,TIGR02027,TIGR02191,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR03263,TIGR03625,TIGR03632,TIGR03654,TIGR03725,TIGR03953	PF01025.14,TIGR00054,TIGR00967		PF00466.15,PF02576.12,TIGR00019,TIGR00020,TIGR00029,TIGR00043,TIGR00061,TIGR00064,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00138,TIGR00158,TIGR00166,TIGR00168,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00362,TIGR00392,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00460,TIGR00468,TIGR00487,TIGR00539,TIGR00580,TIGR00593,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00663,TIGR00717,TIGR00755,TIGR00810,TIGR00922,TIGR00928,TIGR00959,TIGR00963,TIGR00964,TIGR01011,TIGR01032,TIGR01039,TIGR01059,TIGR01063,TIGR01082,TIGR01087,TIGR01146,TIGR01169,TIGR01391,TIGR01394,TIGR01510,TIGR01632,TIGR01951,TIGR01953,TIGR02012,TIGR02013,TIGR02075,TIGR02273,TIGR02729,TIGR03594,TIGR03723
METABAT__227-contigs	87	4	0	29	PF00380.14,PF01025.14,PF03726.9,TIGR00006,TIGR00020,TIGR00029,TIGR00043,TIGR00054,TIGR00061,TIGR00064,TIGR00065,TIGR00082,TIGR00083,TIGR00084,TIGR00086,TIGR00088,TIGR00090,TIGR00095,TIGR00115,TIGR00116,TIGR00158,TIGR00166,TIGR00194,TIGR00250,TIGR00337,TIGR00344,TIGR00382,TIGR00396,TIGR00398,TIGR00414,TIGR00416,TIGR00420,TIGR00431,TIGR00435,TIGR00442,TIGR00445,TIGR00456,TIGR00459,TIGR00460,TIGR00472,TIGR00487,TIGR00496,TIGR00539,TIGR00593,TIGR00615,TIGR00631,TIGR00634,TIGR00635,TIGR00643,TIGR00717,TIGR00755,TIGR00928,TIGR00959,TIGR00963,TIGR01009,TIGR01011,TIGR01021,TIGR01039,TIGR01044,TIGR01066,TIGR01071,TIGR01087,TIGR01128,TIGR01146,TIGR01164,TIGR01171,TIGR01302,TIGR01391,TIGR01393,TIGR01394,TIGR01510,TIGR01951,TIGR02012,TIGR02075,TIGR02191,TIGR02273,TIGR02350,TIGR02386,TIGR02397,TIGR02432,TIGR02729,TIGR03263,TIGR03594,TIGR03625,TIGR03654,TIGR03723,TIGR03953	TIGR00059,TIGR01017,TIGR02027,TIGR03632		PF00410.14,PF00466.15,PF02576.12,TIGR00019,TIGR00092,TIGR00138,TIGR00168,TIGR00186,TIGR00362,TIGR00392,TIGR00436,TIGR00468,TIGR00580,TIGR00663,TIGR00810,TIGR00922,TIGR00964,TIGR00967,TIGR01029,TIGR01032,TIGR01059,TIGR01063,TIGR01079,TIGR01082,TIGR01169,TIGR01632,TIGR01953,TIGR02013,TIGR03725
