"bin.name"	"smp.name"	"coverage"	"smp.date"	"stn"	"transect"	"region"	"waters"	"season"	"scientific.name"	"tax.id"	"common.name"	"completeness.score"	"contamination.score"	"accession"	"domain"	"phylum"	"class"	"order"	"family"	"genus"
"METABAT__212"	"20180518_SI8"	7.40821126553397	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20170818_SB2"	1.41134820988528	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20180529_SB2"	1.73986226723002	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20180529_SB5"	0.690720291219972	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20170521_SI8"	13.8265241889779	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20160531_SB5"	5.31489205077388	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20170809_SI8"	16.2886393120472	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20160523_SI8"	3.68397864925965	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20150530_SB5"	0.39492177506436	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20170809_SI3"	0.361435939762303	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20170818_SB5"	3.37182480235508	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20180520_SI3"	0.724300234852567	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20170530_SB5"	1.22935176090628	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20170522_SI3"	2.16518312435475	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__212"	"20180216_SI8"	0.344993471670256	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Gammaproteobacteria bacterium"	1913989	"Unknown"	70.42	0	"ERS5597090"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MAG-121220-bin8"
"METABAT__214"	"20180216_SI8"	0.126056359631251	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20180529_SB2"	1.57101224917027	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20170522_SI3"	2.04057586066604	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20170530_SB5"	0.0561929252838107	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20160531_SB5"	0.135940350249858	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20170818_SB2"	1.09866452407151	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20180529_SB5"	0.0596323978484395	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20150530_SB5"	0.169100274259204	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20180518_SI8"	0.00981334199295435	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20170521_SI8"	0.46050168580635	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20160523_SI8"	0.00888096605178606	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20180520_SI3"	2.6385439690088	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20170809_SI8"	0.0859803070054619	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20170809_SI3"	0.108260652526819	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__214"	"20170818_SB5"	0.232232257976555	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Pseudomonadales bacterium"	1891229	"UBA4582"	93.42	1.3	"ERS5597091"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"HTCC2089"	"UBA4582"
"METABAT__215"	"20170530_SB5"	0.18718622425305	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20150530_SB5"	0.00474599070560189	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20180529_SB2"	0.281815151844759	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20170809_SI8"	0.130917395213495	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20180216_SI8"	0.00723424298155191	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20170809_SI3"	0.114683133271929	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20170818_SB2"	2.17533471907747	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20180518_SI8"	0.00984773113503621	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20170522_SI3"	0.0377409044325518	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20160523_SI8"	0.0183004044470212	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20160531_SB5"	1.81916687705629	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20170521_SI8"	0.0427129184549785	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20180520_SI3"	0.0259303129699464	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20180529_SB5"	0.0307376742450173	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__215"	"20170818_SB5"	11.2085885866707	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Gammaproteobacteria bacterium"	1913989	"Unknown_Gammaproteobacteria"	53.52	5.6	"ERS5597092"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L1"
"METABAT__22"	"20180520_SI3"	0.778266674245928	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20180518_SI8"	0.45893986624653	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20160531_SB5"	2.01209327407171	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20180529_SB2"	6.38323226798628	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20170818_SB5"	0.335265532747784	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20170818_SB2"	0.271403090187571	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20160523_SI8"	0.314309900614381	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20150530_SB5"	3.25657590501752	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20170809_SI3"	0.236779438899123	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20170521_SI8"	2.93602002768479	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20170530_SB5"	1.07559851835692	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20180529_SB5"	0.418619478598062	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20170809_SI8"	0.604569987048682	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20180216_SI8"	0.379849254646266	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__22"	"20170522_SI3"	1.20966770574237	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Enterobacteriaceae bacterium"	1849603	"Unknown_Proteobacteria"	67.6	0	"ERS5597093"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86"	"D2472"	"D2472"
"METABAT__222"	"20150530_SB5"	0.00526473540208709	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20180520_SI3"	1.80236371385753	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20170522_SI3"	13.1862367838533	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20170818_SB2"	0.182794604924862	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20170809_SI8"	2.1817034908501	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20170530_SB5"	0.0133958450772002	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20170818_SB5"	0.0128348892524714	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20160523_SI8"	0.348800131989606	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20180216_SI8"	0.214472660278003	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20180529_SB5"	0.00862662065362353	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20170521_SI8"	0.792063574993469	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20180529_SB2"	0.385720924477197	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20180518_SI8"	0.621503856571295	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20170809_SI3"	1.12256499800641	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__222"	"20160531_SB5"	0.0931786121842905	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	53.52	2.8	"ERS5597094"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"GCA-002733185"
"METABAT__224"	"20170818_SB5"	8.16807831699323	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Cryomorphaceae bacterium"	1898111	"Unknown"	70.42	7	"ERS5597095"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MED-G11"
"METABAT__224"	"20150530_SB5"	16.3029826106627	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Cryomorphaceae bacterium"	1898111	"Unknown"	70.42	7	"ERS5597095"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MED-G11"
"METABAT__224"	"20160523_SI8"	1.25693864880084	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Cryomorphaceae bacterium"	1898111	"Unknown"	70.42	7	"ERS5597095"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MED-G11"
"METABAT__224"	"20180216_SI8"	0.537612082533173	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Cryomorphaceae bacterium"	1898111	"Unknown"	70.42	7	"ERS5597095"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MED-G11"
"METABAT__224"	"20180529_SB5"	2.51905126316955	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Cryomorphaceae bacterium"	1898111	"Unknown"	70.42	7	"ERS5597095"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MED-G11"
"METABAT__224"	"20170521_SI8"	8.86759364877678	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Cryomorphaceae bacterium"	1898111	"Unknown"	70.42	7	"ERS5597095"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MED-G11"
"METABAT__224"	"20170809_SI8"	1.17385486906257	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Cryomorphaceae bacterium"	1898111	"Unknown"	70.42	7	"ERS5597095"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"MED-G11"
